22A2PE-5	Plate3_barcode76_assembly_info.txt
22A3PE-7	Plate3_barcode77_assembly_info.txt
22H1PE-4	Plate3_barcode78_assembly_info.txt
22H2PE-1	Plate3_barcode79_assembly_info.txt
22H3PE-3	Plate3_barcode80_assembly_info.txt
22S2R2A-10	Plate3_barcode81_assembly_info.txt
22S3R2A-4	Plate3_barcode82_assembly_info.txt
22A1PE-6	Plate3_barcode83_assembly_info.txt
22A2PE-6	Plate3_barcode84_assembly_info.txt
22A3PE-8	Plate3_barcode85_assembly_info.txt
22H1PE-5	Plate3_barcode86_assembly_info.txt
22H2PE-2	Plate3_barcode87_assembly_info.txt
22H3PE-4	Plate3_barcode88_assembly_info.txt
22S2R2A-11	Plate3_barcode89_assembly_info.txt
22S3R2A-5	Plate3_barcode90_assembly_info.txt
22A1PE-7	Plate3_barcode91_assembly_info.txt
22A2PE-7	Plate3_barcode92_assembly_info.txt
22A3PE-9	Plate3_barcode93_assembly_info.txt
22H1PE-6	Plate3_barcode94_assembly_info.txt
22H2PE-3	Plate3_barcode95_assembly_info.txt
22H3PE-5	Plate3_barcode96_assembly_info.txt
22H3PE-6	Plate4_barcode1_assembly_info.txt
22L1PE-10	Plate4_barcode2_assembly_info.txt
22L2PE-4	Plate4_barcode3_assembly_info.txt
22L2PE-16	Plate4_barcode4_assembly_info.txt
22L3PE-8	Plate4_barcode5_assembly_info.txt
22R1PE-8	Plate4_barcode6_assembly_info.txt
22R1PE-20	Plate4_barcode7_assembly_info.txt
22R1PE-32	Plate4_barcode8_assembly_info.txt
22H3PE-7	Plate4_barcode9_assembly_info.txt
22L1PE-11	Plate4_barcode10_assembly_info.txt
22L2PE-5	Plate4_barcode11_assembly_info.txt
22L2PE-17	Plate4_barcode12_assembly_info.txt
22L3PE-9	Plate4_barcode13_assembly_info.txt
22R1PE-9	Plate4_barcode14_assembly_info.txt
22R1PE-21	Plate4_barcode15_assembly_info.txt
22R1PE-33	Plate4_barcode16_assembly_info.txt
22H3PE-8	Plate4_barcode17_assembly_info.txt
22L1PE-12	Plate4_barcode18_assembly_info.txt
22L2PE-6	Plate4_barcode19_assembly_info.txt
22L2PE-18	Plate4_barcode20_assembly_info.txt
22L3PE-10	Plate4_barcode21_assembly_info.txt
22R1PE-10	Plate4_barcode22_assembly_info.txt
22R1PE-22	Plate4_barcode23_assembly_info.txt
22R1PE-34	Plate4_barcode24_assembly_info.txt
22L1PE-1	Plate4_barcode25_assembly_info.txt
22L1PE-13	Plate4_barcode26_assembly_info.txt
22L2PE-7	Plate4_barcode27_assembly_info.txt
22L2PE-19	Plate4_barcode28_assembly_info.txt
22L3PE-11	Plate4_barcode29_assembly_info.txt
22R1PE-11	Plate4_barcode30_assembly_info.txt
22R1PE-23	Plate4_barcode31_assembly_info.txt
22R1PE-35	Plate4_barcode32_assembly_info.txt
22L1PE-2	Plate4_barcode33_assembly_info.txt
22L1PE-14	Plate4_barcode34_assembly_info.txt
22L2PE-8	Plate4_barcode35_assembly_info.txt
22L2PE-20	Plate4_barcode36_assembly_info.txt
22L3PE-12	Plate4_barcode37_assembly_info.txt
22R1PE-12	Plate4_barcode38_assembly_info.txt
22R1PE-24	Plate4_barcode39_assembly_info.txt
22R1PE-36	Plate4_barcode40_assembly_info.txt
22L1PE-3	Plate4_barcode41_assembly_info.txt
22L1PE-15	Plate4_barcode42_assembly_info.txt
22L2PE-9	Plate4_barcode43_assembly_info.txt
22L3PE-1	Plate4_barcode44_assembly_info.txt
22R1PE-1	Plate4_barcode45_assembly_info.txt
22R1PE-13	Plate4_barcode46_assembly_info.txt
22R1PE-25	Plate4_barcode47_assembly_info.txt
22R1PE-37	Plate4_barcode48_assembly_info.txt
22L1PE-4	Plate4_barcode49_assembly_info.txt
22L1PE-16	Plate4_barcode50_assembly_info.txt
22L2PE-10	Plate4_barcode51_assembly_info.txt
22L3PE-2	Plate4_barcode52_assembly_info.txt
22R1PE-2	Plate4_barcode53_assembly_info.txt
22R1PE-14	Plate4_barcode54_assembly_info.txt
22R1PE-26	Plate4_barcode55_assembly_info.txt
22R1PE-38	Plate4_barcode56_assembly_info.txt
22L1PE-5	Plate4_barcode57_assembly_info.txt
22L1PE-17	Plate4_barcode58_assembly_info.txt
22L2PE-11	Plate4_barcode59_assembly_info.txt
22L3PE-3	Plate4_barcode60_assembly_info.txt
22R1PE-3	Plate4_barcode61_assembly_info.txt
22R1PE-15	Plate4_barcode62_assembly_info.txt
22R1PE-27	Plate4_barcode63_assembly_info.txt
22R1PE-39	Plate4_barcode64_assembly_info.txt
22L1PE-6	Plate4_barcode65_assembly_info.txt
22L1PE-18	Plate4_barcode66_assembly_info.txt
22L2PE-12	Plate4_barcode67_assembly_info.txt
22L3PE-4	Plate4_barcode68_assembly_info.txt
22R1PE-4	Plate4_barcode69_assembly_info.txt
22R1PE-16	Plate4_barcode70_assembly_info.txt
22R1PE-28	Plate4_barcode71_assembly_info.txt
22R1PE-40	Plate4_barcode72_assembly_info.txt
22L1PE-7	Plate4_barcode73_assembly_info.txt
22L2PE-1	Plate4_barcode74_assembly_info.txt
22L2PE-13	Plate4_barcode75_assembly_info.txt
22L3PE-5	Plate4_barcode76_assembly_info.txt
22R1PE-5	Plate4_barcode77_assembly_info.txt
22R1PE-17	Plate4_barcode78_assembly_info.txt
22R1PE-29	Plate4_barcode79_assembly_info.txt
22R1PE-41	Plate4_barcode80_assembly_info.txt
22L1PE-8	Plate4_barcode81_assembly_info.txt
22L2PE-2	Plate4_barcode82_assembly_info.txt
22L2PE-14	Plate4_barcode83_assembly_info.txt
22L3PE-6	Plate4_barcode84_assembly_info.txt
22R1PE-6	Plate4_barcode85_assembly_info.txt
22R1PE-18	Plate4_barcode86_assembly_info.txt
22R1PE-30	Plate4_barcode87_assembly_info.txt
22R1PE-42	Plate4_barcode88_assembly_info.txt
22L1PE-9	Plate4_barcode89_assembly_info.txt
22L2PE-3	Plate4_barcode90_assembly_info.txt
22L2PE-15	Plate4_barcode91_assembly_info.txt
22L3PE-7	Plate4_barcode92_assembly_info.txt
22R1PE-7	Plate4_barcode93_assembly_info.txt
22R1PE-19	Plate4_barcode94_assembly_info.txt
22R1PE-31	Plate4_barcode95_assembly_info.txt
22R1PE-43	Plate4_barcode96_assembly_info.txt
22R1PE-44	Plate5_barcode01_assembly_info.txt
22R3PE-10	Plate5_barcode02_assembly_info.txt
22S1PE-6	Plate5_barcode03_assembly_info.txt
22S1PE-18	Plate5_barcode04_assembly_info.txt
22S1PE-30	Plate5_barcode05_assembly_info.txt
22S2PE-12	Plate5_barcode06_assembly_info.txt
22S3PE-12	Plate5_barcode07_assembly_info.txt
22A2VL55-6	Plate5_barcode08_assembly_info.txt
22R1PE-45	Plate5_barcode09_assembly_info.txt
22R3PE-11	Plate5_barcode10_assembly_info.txt
22S1PE-7	Plate5_barcode11_assembly_info.txt
22S1PE-19	Plate5_barcode12_assembly_info.txt
22S2PE-1	Plate5_barcode13_assembly_info.txt
22S3PE-1	Plate5_barcode14_assembly_info.txt
22A1VL55-1	Plate5_barcode15_assembly_info.txt
22A2VL55-7	Plate5_barcode16_assembly_info.txt
22R1PE-46	Plate5_barcode17_assembly_info.txt
22R3PE-12	Plate5_barcode18_assembly_info.txt
22S1PE-8	Plate5_barcode19_assembly_info.txt
22S1PE-20	Plate5_barcode20_assembly_info.txt
22S2PE-2	Plate5_barcode21_assembly_info.txt
22S3PE-2	Plate5_barcode22_assembly_info.txt
22A1VL55-2	Plate5_barcode23_assembly_info.txt
22A2VL55-8	Plate5_barcode24_assembly_info.txt
22R3PE-1	Plate5_barcode25_assembly_info.txt
22R3PE-13	Plate5_barcode26_assembly_info.txt
22S1PE-9	Plate5_barcode27_assembly_info.txt
22S1PE-21	Plate5_barcode28_assembly_info.txt
22S2PE-3	Plate5_barcode29_assembly_info.txt
22S3PE-3	Plate5_barcode30_assembly_info.txt
22A1VL55-3	Plate5_barcode31_assembly_info.txt
22A3VL55-1	Plate5_barcode32_assembly_info.txt
22R3PE-2	Plate5_barcode33_assembly_info.txt
22R3PE-14	Plate5_barcode34_assembly_info.txt
22S1PE-10	Plate5_barcode35_assembly_info.txt
22S1PE-22	Plate5_barcode36_assembly_info.txt
22S2PE-4	Plate5_barcode37_assembly_info.txt
22S3PE-4	Plate5_barcode38_assembly_info.txt
22A1VL55-4	Plate5_barcode39_assembly_info.txt
22A3VL55-2	Plate5_barcode40_assembly_info.txt
22R3PE-3	Plate5_barcode41_assembly_info.txt
22R3PE-15	Plate5_barcode42_assembly_info.txt
22S1PE-11	Plate5_barcode43_assembly_info.txt
22S1PE-23	Plate5_barcode44_assembly_info.txt
22S2PE-5	Plate5_barcode45_assembly_info.txt
22S3PE-5	Plate5_barcode46_assembly_info.txt
